"aggState","rptMStateKey","aggID","aggCode","aggName","aggNUTS","aggLatitude","aggLongitude","aggGenerated","bigID","aggCalculation","aggChanges","aggChangesComment","aggPeriodOver","aggC1","aggMethodC1","aggC2","aggMethodC2","aggPercWithoutTreatment","aggMethodWithoutTreatment"
"106","SI",13348,"SI03637","ZGORNJE GAMELJNE_3637",3409,46.12503,14.50316,2214,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,59,"14",0,"15",41,"14"
"106","SI",13349,"SI03644","LJUBLJANA_3644",3409,46.07314,14.45463,2009,888,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,81,"14",0,"15",19,"14"
"106","SI",13350,"SI03666","LJUBLJANA_3666",3409,46.0823,14.53966,2769,888,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,83,"14",0,"15",17,"14"
"106","SI",13351,"SI03753","RADOVLJICA_3753",3404,46.3499,14.17235,11925,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,86,"14",0,"15",14,"14"
"106","SI",13352,"SI03785","ZGOŠA_3785",3404,46.37215,14.20333,2730,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,20,"14",0,"15",80,"14"
"106","SI",13353,"SI03805","NAKLO_3805",3404,46.27305,14.32119,2552,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,100,"14",0,"15",0,"14"
"106","SI",13354,"SI03806","LOKA_3806",3404,46.35218,14.30111,15109,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,79.5,"14",0,"15",20.5,"14"
"106","SI",13355,"SI03943","ZGORNJI BRNIK_3943",3404,46.25684,14.49191,2717,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"14",0,"15",100,"14"
"106","SI",13356,"SI03944","ŠENČUR_3944",3404,46.24714,14.42463,4235,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,96.8,"14",0,"15",3.2,"14"
"106","SI",13357,"SI04079","SUHADOLE_4079",3409,46.20115,14.55012,4475,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13358,"SI04115","DOMŽALE_4115",3409,46.13924,14.60759,25904,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,85,"14",0,"15",15,"14"
"106","SI",13359,"SI04386","LENDAVSKE GORICE_4386",3398,46.5687,16.46345,6837,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,1,"14",0,"15",99,"14"
"106","SI",13360,"SI04613","ZGORNJE STRANJE_4613",3409,46.26091,14.60711,2387,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13361,"SI04762","MEDVODE_4762",3409,46.14,14.40957,8410,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,58,"14",0,"15",42,"14"
"106","SI",13362,"SI04787","SPODNJE PIRNIČE_4787",3409,46.14003,14.43511,3098,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,38,"14",0,"15",62,"14"
"106","SI",13363,"SI04823","VRHNIKA_4823",3409,45.96486,14.29864,13257,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,61.26,"15",0,"15",38.73,"15"
"106","SI",13364,"SI05025","GROSUPLJE_5025",3409,45.95922,14.66276,8051,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"14",0,"15",100,"14"
"106","SI",13365,"SI05208","IG_5208",3409,45.95834,14.53435,2679,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,49,"14",0,"15",51,"14"
"106","SI",13366,"SI05283","RAKEK_5283",3405,45.81545,14.3205,2573,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,20,"14",0,"15",80,"14"
"106","SI",13367,"SI05286","CERKNICA_5286",3405,45.79412,14.36852,4505,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,87,"14",0,"15",13,"14"
"106","SI",13368,"SI05560","RIBNICA_5560",3408,45.73773,14.73373,4805,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"14",0,"15",100,"14"
"106","SI",13369,"SI05628","KOČEVJE_5628",3408,45.64492,14.86858,14702,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2008,77.87,"15",0,"15",22.12,"15"
"106","SI",13370,"SI05838","ČRNOMELJ_5838",3408,45.57298,15.19631,8120,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,68.61,"15",0,"15",31.38,"15"
"106","SI",13371,"SI05926","VRTAČA PRI SEMIČU_5926",3408,45.64878,15.17974,2617,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,47.94,"15",0,"15",52.05,"15"
"106","SI",13372,"SI06039","METLIKA_6039",3408,45.65041,15.32338,5412,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90,"14",0,"15",10,"14"
"106","SI",13373,"SI06074","VAVTA VAS_6074",3408,45.79107,15.08386,3335,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,68,"14",0,"15",32,"14"
"106","SI",13374,"SI06115","NOVO MESTO_6115",3408,45.79797,15.17363,23037,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2008,91,"14",0,"15",9,"14"
"106","SI",13375,"SI06176","NOVO MESTO_6176",3408,45.82038,15.15643,5051,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,91,"14",0,"15",9,"14"
"106","SI",13376,"SI06265","ŽIŽKI_6265",3398,46.57182,16.30266,2422,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,94.66,"15",0,"15",5.33,"15"
"106","SI",13377,"SI06512","VRHPOLJE PRI ŠENTVIDU_6512",3409,45.93979,14.81253,2077,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90,"14",0,"15",10,"14"
"106","SI",13378,"SI06810","TREBNJE_6810",3408,45.90965,15.02032,3888,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,89.06,"15",0,"15",10.93,"15"
"106","SI",13379,"SI07514","LOKE PRI ZAGORJU_7514",3402,46.13982,14.9662,2726,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,100,"15",0,"15",0,"15"
"106","SI",13380,"SI07540","RAVENSKA VAS_7540",3402,46.15457,15.05145,22928,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,34.57,"15",0,"15",65.42,"15"
"106","SI",13381,"SI07622","ZAGORJE OB SAVI_7622",3402,46.13472,15.001,10482,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,94.3,"15",0,"15",5.69,"15"
"106","SI",13382,"SI07835","SV. LOVRENC_7835",3401,46.23523,15.098,2941,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,60,"14",0,"15",40,"14"
"106","SI",13383,"SI08027","PODPECA_8027",3400,46.47042,14.85505,3137,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,95,"15",0,"15",5,"15"
"106","SI",13384,"SI08029","MEŽICA_8029",3400,46.51999,14.85768,4778,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13385,"SI08136","PREVALJE_8136",3400,46.54666,14.92615,6048,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,48,"14",0,"15",52,"14"
"106","SI",13386,"SI08186","MOZIRJE_8186",3401,46.33838,14.96993,3095,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,80,"14",0,"15",20,"14"
"106","SI",13387,"SI08203","TOLSTI VRH P. R. NA K. - DEL_8203",3400,46.54239,14.97238,10839,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,69,"14",0,"15",31,"14"
"106","SI",13388,"SI08235","POLZELA_8235",3401,46.27003,15.09184,8688,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,30,"14",0,"15",70,"14"
"106","SI",13389,"SI08360","HRASTNIK_8360",3402,46.14607,15.08727,7231,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,96.08,"15",0,"15",3.91,"15"
"106","SI",13390,"SI08413","OBREŽJE_8413",3401,46.06561,15.17808,3237,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,80,"14",0,"15",20,"14"
"106","SI",13391,"SI08476","MARNO_8476",3402,46.14284,15.12166,2376,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,74.71,"15",0,"15",25.28,"15"
"106","SI",13392,"SI08550","LAŠKO_8550",3401,46.14991,15.2375,4252,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,30,"14",0,"15",70,"14"
"106","SI",13393,"SI08636","LAŠKO_8636",3401,46.16714,15.22857,2025,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,30,"14",0,"15",70,"14"
"106","SI",13394,"SI08824","ŠTORE_8824",3401,46.22032,15.32248,2662,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,60,"14",0,"15",40,"14"
"106","SI",13395,"SI09101","ŠENTJUR_9101",3401,46.21997,15.40243,3814,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,64.28,"15",0,"15",35.71,"15"
"106","SI",13396,"SI09420","PETROVČE_9420",3401,46.24738,15.19529,2848,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,30,"14",0,"15",70,"14"
"106","SI",13397,"SI09429","ŽALEC_9429",3401,46.2533,15.16342,8509,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,35,"14",0,"15",65,"14"
"106","SI",13398,"SI09633","BRATONCI_9633",3398,46.60529,16.24164,3166,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90,"14",0,"15",10,"14"
"106","SI",13399,"SI09638","ODRANCI_9638",3398,46.58586,16.28197,2318,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,100,"14",0,"15",0,"14"
"106","SI",13400,"SI09648","TURNIŠČE_9648",3398,46.625,16.32165,2124,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,100,"14",0,"15",0,"14"
"106","SI",13401,"SI09800","VEŠENIK_9800",3401,46.34741,15.43013,9355,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,20,"14",0,"15",80,"14"
"106","SI",13402,"SI10345","ZREČE_10345",3401,46.37555,15.39503,3734,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,80,"14",0,"15",20,"14"
"106","SI",13403,"SI10572","SLOVENJ GRADEC_10572",3400,46.50549,15.0842,10773,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,63.83,"15",0,"15",36.16,"15"
"106","SI",13404,"SI10872","VIČ_10872",3400,46.59087,15.0275,4800,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90,"14",0,"15",10,"14"
"106","SI",13405,"SI10991","ZGORNJA VIŽINGA_10991",3400,46.61568,15.22227,4004,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,66.55,"15",0,"15",33.44,"15"
"106","SI",13406,"SI11424","VRH PRI ŠENTJERNEJU_11424",3408,45.84226,15.33673,2573,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,72,"14",0,"15",28,"14"
"106","SI",13407,"SI11509","SEVNICA_11509",3403,46.01317,15.31164,6812,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90,"14",0,"15",10,"14"
"106","SI",13408,"SI11870","ŽADOVINEK_11870",3403,45.94781,15.48373,5483,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,60,"14",0,"15",40,"14"
"106","SI",13409,"SI11924","SREMIČ_11924",3403,45.9582,15.5032,6197,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90,"14",0,"15",10,"14"
"106","SI",13410,"SI12067","SENOVO_12067",3403,46.01282,15.48244,5312,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,40,"14",0,"15",60,"14"
"106","SI",13411,"SI12161","GORNJI LENART_12161",3403,45.91388,15.60165,10108,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,99,"15",0,"15",1,"15"
"106","SI",13412,"SI12278","VELIKI OBREŽ_12278",3403,45.90002,15.66238,2261,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13413,"SI13061","TROPOVCI_13061",3398,46.65077,16.08888,2642,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13414,"SI13073","VEŠČICA_13073",3398,46.66931,16.13655,2692,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,64,"14",0,"15",36,"14"
"106","SI",13415,"SI13074","KROG_13074",3398,46.61717,16.15061,2085,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,79,"14",0,"15",21,"14"
"106","SI",13416,"SI13080","MURSKA SOBOTA_13080",3398,46.65953,16.16803,17016,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,87,"14",0,"15",13,"14"
"106","SI",13417,"SI13265","SPODNJE NEGONJE_13265",3401,46.23774,15.63566,8566,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,52.15,"15",0,"15",47.84,"15"
"106","SI",13418,"SI13361","LUŠEČKA VAS_13361",3399,46.3135,15.58088,3181,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,45.15,"15",0,"15",54.84,"15"
"106","SI",13419,"SI13493","RECENJAK_13493",3399,46.53819,15.39328,2500,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,62.9,"14",0,"15",37.1,"14"
"106","SI",13420,"SI13582","ZGORNJA POLSKAVA_13582",3399,46.42992,15.61367,2522,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,42.14,"15",0,"15",57.85,"15"
"106","SI",13421,"SI13627","JANŽEVA GORA_13627",3399,46.5541,15.49122,2327,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,12.5,"14",0,"15",87.5,"14"
"106","SI",13422,"SI13652","RUŠE_13652",3399,46.53819,15.51041,6076,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,95,"14",0,"15",5,"14"
"106","SI",13423,"SI13792","GAJ_13792",3399,46.39759,15.67239,2477,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"14",0,"15",100,"14"
"106","SI",13424,"SI14040","NJIVERCE_14040",3399,46.40452,15.80698,2484,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,95,"14",0,"15",5,"14"
"106","SI",13425,"SI14514","SPODNJE HOČE_14514",3399,46.49883,15.64674,2410,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"14",0,"15",100,"14"
"106","SI",13426,"SI14523","SKOKE_14523",3399,46.48403,15.70223,2024,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,20,"14",0,"15",80,"14"
"106","SI",13427,"SI14870","STOJNCI_14870",3399,46.38689,15.99044,3569,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"14",0,"15",100,"14"
"106","SI",13428,"SI14884","ZAMUŠANI_14884",3399,46.41695,16.00562,2077,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,5,"14",0,"15",95,"14"
"106","SI",13429,"SI15065","PTUJ_15065",3399,46.42799,15.89875,25237,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,70,"14",0,"15",29.99,"14"
"106","SI",13430,"SI16373","MUTA_16373",3400,46.61055,15.16805,3199,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,50,"15",0,"15",50,"15"
"106","SI",13431,"SI16390","ŠKOFLJICA_16390",3409,45.98253,14.59571,5676,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,57.55,"15",0,"15",42.44,"15"
"106","SI",13432,"SI16394","ŠMARJE PRI JELŠAH_16394",3401,46.22931,15.52312,2077,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13433,"SI16418","SPODNJA HAJDINA_16418",3399,46.40878,15.86268,4385,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,95,"14",0,"15",4.99,"14"
"106","SI",13434,"SI16421","OPLOTNICA_16421",3399,46.3886,15.45169,2174,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13435,"SI16449","LENART V SLOV. GORICAH_16449",3399,46.57883,15.83662,2213,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,90.3,"14",0,"15",9.7,"14"
"106","SI",13436,"SI16466","GORIČICA POD KRIMOM_16466",3409,45.92631,14.36684,4061,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,48.14,"15",0,"15",51.85,"15"
"106","SI",13437,"SI16468","DRAGOMER_16468",3409,46.02046,14.3903,2328,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,0,"15",0,"15",100,"15"
"106","SI",13438,"SI16469","VNANJE GORICE_16469",3409,46.00491,14.4142,5981,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,16,"14",0,"15",84,"14"
"106","SI",13439,"SI16479","LJUBLJANA_16479",3409,46.03145,14.50092,8085,888,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,47,"14",0,"15",53,"14"
"106","SI",13440,"SI16481","LJUBLJANA_16481",3409,46.06047,14.51628,320252,888,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2005,80,"14",0,"15",20,"14"
"106","SI",13441,"SI16482","LJUBLJANA_16482",3409,46.11896,14.47217,7411,888,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,73,"14",0,"15",27,"14"
"106","SI",13442,"SI16483","LJUBLJANA_16483",3409,46.10525,14.53443,11097,888,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,91,"14",0,"15",9,"14"
"106","SI",13443,"SI16488","SADINJA VAS_16488",3409,46.0378,14.59509,4702,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,30,"14",0,"15",70,"14"
"106","SI",13444,"SI16494","RAČE_16494",3399,46.45236,15.67778,3192,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,88,"14",0,"15",12,"14"
"106","SI",13445,"SI16497","ŽIROVNICA_16497",3404,46.40298,14.14516,3076,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,16.92,"15",0,"15",83.07,"15"
"106","SI",13446,"SI16500","VOJNIK_16500",3401,46.27753,15.3091,5022,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,40,"14",0,"15",60,"14"
"106","SI",13447,"SI16519","MIKLAVŽ NA DRAVSKEM POLJU_16519",3399,46.50811,15.70184,4599,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,85,"14",0,"15",15,"14"
"106","SI",13448,"SI16520","LOG_16520",3399,46.55079,15.55532,2178,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,50.8,"14",0,"15",49.2,"14"
"106","SI",13449,"SI20002","KAMNIK_20002",3409,46.21948,14.6076,20224,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,92.34,"15",0,"15",7.65,"15"
"106","SI",13450,"SI20003","RADOMLJE_20003",3409,46.17607,14.60977,6256,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,85,"14",0,"15",15,"14"
"106","SI",13451,"SI20004","MENGEŠ_20004",3409,46.16141,14.57341,8147,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,91.88,"15",0,"15",8.11,"15"
"106","SI",13452,"SI20005","TRZIN_20005",3409,46.13126,14.56305,4817,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,95.91,"15",0,"15",4.08,"15"
"106","SI",13453,"SI20007","LITIJA - ŠMARTNO_20007",3409,46.05322,14.8415,8735,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,78.73,"15",0,"15",21.26,"15"
"106","SI",13454,"SI20009","SLOVENSKA BISTRICA_20009",3399,46.39518,15.56717,10004,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,70,"14",0,"15",30,"14"
"106","SI",13455,"SI20018","KOPER_20018",3407,45.53959,13.73077,31812,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2008,89,"15",0,"15",11,"15"
"106","SI",13456,"SI20020","ANKARAN_20020",3407,45.57825,13.74218,3439,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,87.1,"15",0,"15",12.89,"15"
"106","SI",13457,"SI20021","HRVATINI_20021",3407,45.58338,13.76058,2070,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,53.76,"15",0,"15",46.23,"15"
"106","SI",13458,"SI20022","ŠKOFIJE_20022",3407,45.5685,13.79915,2326,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,7.01,"15",0,"15",92.98,"15"
"106","SI",13459,"SI20027","BERTOKI_20027",3407,45.54091,13.77522,2023,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,54.36,"15",0,"15",45.63,"15"
"106","SI",13460,"SI20543","CELJE_20543",3401,46.24193,15.27646,58154,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,90,"14",0,"15",10,"14"
"106","SI",13461,"SI20570","ŠKOFJA LOKA_20570",3404,46.17295,14.3224,21849,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,70,"14",0,"15",30,"14"
"106","SI",13462,"SI20591","KOKRICA_20591",3404,46.26743,14.36315,2089,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,53.3,"14",0,"15",46.7,"14"
"106","SI",13463,"SI20593","BRITOF - PREDOSLJE_20593",3404,46.26243,14.39162,3779,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,25.4,"14",0,"15",74.6,"14"
"106","SI",13464,"SI20594","KRANJ_20594",3404,46.23906,14.36206,46254,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,82.9,"14",0,"15",17.1,"14"
"106","SI",13465,"SI20598","BITNJE - ŽABNICA_20598",3404,46.21226,14.33789,4059,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2015,1,"14",0,"15",99,"14"
"106","SI",13466,"SI20709","BEVLE644_20709",3401,46.36318,15.11414,38175,,"General calculation scheme ( industry+inhabitants*weighting factor)","122","",31/12/2010,80.1,"14",0,"15",19.9,"14"
"106","SK",13038,"SKA3040046","Nove Mesto nad Vahom",3419,48.75,17.83,49210,,"calculation","122","",31/12/2008,97.02,"15",2.9,"15",0.08,"15"
"106","SK",13039,"SKA3040328","Stara Tura",3419,48.77,17.69,9770,,"calculation","122","",31/12/2008,59.5,"14",25,"14",15.5,"14"
"106","SK",13040,"SKA3040329","Podolie",3419,48.66,17.77,2250,,"calculation","122","",31/12/2012,0,"15",6,"15",94,"15"
"106","SK",13041,"SKA3040331","Cachtice",3419,48.71,17.78,3270,,"calculation","122","",31/12/2012,7.16,"15",30,"15",62.84,"15"
"106","SK",13042,"SKA3040332","Moravske Lieskove",3419,48.82,17.79,2230,,"calculation","122","",31/12/2015,0,"15",15,"15",85,"15"
"106","SK",13043,"SKA3040333","Kocovce",3419,48.73,17.89,2340,,"calculation","122","",31/12/2015,0,"14",27.27,"14",72.74,"14"
"106","SK",13044,"SKA3050047","Partizanske",3419,48.62,18.4,34750,,"calculation","122","",31/12/2004,76.06,"15",9.93,"15",14.01,"15"
"106","SK",13045,"SKA3050336","Velke Uherce",3419,48.6,18.43,2580,,"calculation","122","",31/12/2015,4.77,"14",12.54,"14",82.69,"14"
"106","SK",13046,"SKA3050338","Bosany",3419,48.57,18.24,3870,,"calculation","122","",31/12/2012,64.16,"14",30,"14",5.84,"14"
"106","SK",13047,"SKA3050339","Chynorany",3419,48.61,18.27,2450,,"calculation","122","",31/12/2015,33.14,"14",30,"14",36.86,"14"
"106","SK",13048,"SKA3060053","Povazska Bystrica",3419,49.1,18.48,51380,,"calculation","122","",31/12/2004,93.42,"15",4.99,"15",1.59,"15"
"106","SK",13049,"SKA3060340","Papradno",3419,49.2,18.43,5320,,"calculation","122","",31/12/2004,0,"15",11.11,"15",88.89,"15"
"106","SK",13050,"SKA3060344","Udica",3419,49.18,18.38,3830,,"calculation","122","",31/12/2012,1.6,"15",37.66,"15",60.74,"15"
"106","SK",13051,"SKA3070055","Handlova",3419,48.72,18.75,17270,,"calculation","122","",31/12/2004,86.13,"14",4,"14",9.87,"14"
"106","SK",13052,"SKA3070056","Prievidza",3419,48.77,18.58,56690,,"calculation","122","",31/12/2004,98.37,"15",1.6,"15",0.03,"15"
"106","SK",13053,"SKA3070347","Kanianka",3419,48.81,18.58,3590,,"calculation","122","",31/12/2004,98.36,"14",1.2,"14",0.44,"14"
"106","SK",13054,"SKA3070348","Nitrianske Pravno",3419,48.87,18.63,2860,,"calculation","122","",31/12/2012,0,"14",25.68,"14",74.32,"14"
"106","SK",13055,"SKA3070349","Sebedrazie",3419,48.73,18.61,3290,,"calculation","122","",31/12/2012,6.66,"14",59.23,"14",34.11,"14"
"106","CY",14592,"CY512-Agglo","Agios Tychonas",1970,33.13998,34.72709,7000,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14593,"CY513-Agglo","Mouttagiaka",1970,34.72055,33.09986,3800,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14594,"CY514-Agglo","Parekklisia",1970,34.74494,33.16082,2500,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14595,"CY515-Agglo","Pyrgos",1970,34.74358,33.18243,2300,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14596,"CY51-Agglo","Limassol",1970,34.68064,33.04334,145000,,"Estimated","122","",31/12/2008,87,"15",0,"15",13,"15"
"106","CY",14597,"CY52-Agglo","Agia Phyla",1970,34.70871,33.02659,55000,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14598,"CY601-Agglo","Polis Chrysochous",1970,35.03671,32.42649,5500,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14599,"CY602-Agglo","Pegeia",1970,34.88421,32.3811,7000,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14600,"CY603-Agglo","Emba",1970,34.80691,32.4244,5800,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14601,"CY604-Agglo","Chlorakas",1970,34.79932,32.40863,10000,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14602,"CY605-Agglo","Kissonerga",1970,34.82312,32.40229,3500,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
"106","CY",14603,"CY606-Agglo","Tala",1969,34.83823,32.43457,4500,,"Estimated","122","",31/12/2012,0,"15",0,"15",100,"15"
